Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639c8813828b07fa8ed2809f,60425419c022710bb262c71f,APPROVED,2022-12-16T15:00:38.258000Z,2022-12-16T15:05:43.148000Z,2022-12-16T16:05:04.039000,2022-12-16T15:05:45.107075Z,305,C177C1KX,204,English,32,Male,Asian,Canada,Canada,Canada,English,No,Full-Time
639c884470c2b7ac54af4915,5fa48feaddfbd812de13f3bb,APPROVED,2022-12-16T15:01:32.873000Z,2022-12-16T15:05:43.510000Z,2022-12-16T16:05:00.682000,2022-12-16T15:05:44.892684Z,251,C177C1KX,230,English,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c8879a994b8de18f3190a,636679710d6b57310e13baed,APPROVED,2022-12-16T15:02:19.866000Z,2022-12-16T15:05:29.053000Z,2022-12-16T16:05:04.151000,2022-12-16T15:05:34.057898Z,190,C177C1KX,52,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639c88c5eab703713181cbd6,612a5744ab67e0bc1b93dd8b,APPROVED,2022-12-16T15:03:37.876000Z,2022-12-16T15:06:26.087000Z,2022-12-16T16:05:04.488000,2022-12-16T15:06:26.493234Z,169,C177C1KX,2274,English,30,Male,White,United States,United States,United States,English,No,Part-Time
639c894c1b9bdf935512e7d0,5edfd24f21501a2e9bfcbc3b,APPROVED,2022-12-16T15:05:54.716000Z,2022-12-16T15:08:12.079000Z,2022-12-16T16:05:04.600000,2022-12-16T15:08:12.432576Z,138,C177C1KX,428,English,74,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c899c5e4c6280f9cb91ac,5f78863ec51814422de56470,APPROVED,2022-12-16T15:07:11.541000Z,2022-12-16T15:09:06.581000Z,2022-12-16T16:05:04.715000,2022-12-16T15:09:08.831583Z,116,C177C1KX,661,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c89bec26f658734440135,5d8ceadadad82b0016bac50b,APPROVED,2022-12-16T15:07:46.820000Z,2022-12-16T15:10:07.062000Z,2022-12-16T16:05:04.825000,2022-12-16T15:10:07.577394Z,141,C177C1KX,649,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c89e42a5e6b3e7136dfc9,6049dd5314c74fb7246de9d2,APPROVED,2022-12-16T15:08:22.568000Z,2022-12-16T15:12:13.513000Z,2022-12-16T16:05:04.941000,2022-12-16T15:12:13.991339Z,231,C177C1KX,784,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c89fb47327adc8260249a,5b8a709614e8c6000104eafa,APPROVED,2022-12-16T15:08:47.448000Z,2022-12-16T15:10:53.840000Z,2022-12-16T16:05:05.056000,2022-12-16T15:10:54.269287Z,127,C177C1KX,1089,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639c8a22b91cfc9274ff4177,5edf8803c008532459792282,APPROVED,2022-12-16T15:09:22.533000Z,2022-12-16T15:27:01.797000Z,2022-12-16T16:05:05.174000,2022-12-16T15:27:03.096412Z,1060,C177C1KX,841,English,38,Male,White,Sweden,Australia,Australia,English,No,Other
639c8a3012d2f7132677a6ca,567adef5b7d79a0012b26b95,APPROVED,2022-12-16T15:09:38.337000Z,2022-12-16T15:13:48.607000Z,2022-12-16T16:05:05.285000,2022-12-16T15:13:48.980151Z,251,C177C1KX,3704,English,38,Male,White,United States,United States,United States,English,No,Full-Time
639c8a3ed74bbc8dbd1fa894,571ba0766b0894001362d82f,APPROVED,2022-12-16T15:09:50.737000Z,2022-12-16T15:14:25.276000Z,2022-12-16T16:05:05.399000,2022-12-16T15:14:25.889353Z,275,C177C1KX,1757,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c8a4a1304935d388faa82,5e687fc5651f7d1259eac113,APPROVED,2022-12-16T15:10:04.955000Z,2022-12-16T15:16:04.371000Z,2022-12-16T16:05:05.511000,2022-12-16T15:16:04.745800Z,360,C177C1KX,950,English,29,Male,White,Canada,Canada,Canada,English,No,Part-Time
639c8a58aecdcf0f39a078a8,5ecbe220d068807a5425c4de,APPROVED,2022-12-16T15:10:19.863000Z,2022-12-16T15:13:45.921000Z,2022-12-16T16:05:05.619000,2022-12-16T15:13:46.326012Z,207,C177C1KX,945,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c8a6fd4ec0528141050f8,607ee7232fb723e021ea8bd5,APPROVED,2022-12-16T15:10:43.997000Z,2022-12-16T15:13:59.550000Z,2022-12-16T16:05:05.732000,2022-12-16T15:13:59.899410Z,196,C177C1KX,506,English,37,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
639c8a9e55b9ee3a3d105103,5f1d5591fe7ca36560aa455a,APPROVED,2022-12-16T15:11:26.323000Z,2022-12-16T15:17:41.362000Z,2022-12-16T16:05:05.852000,2022-12-16T15:17:42.940899Z,376,C177C1KX,954,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c8aa77b0725bd86a078a2,5b25b16e34ffd00001b43e24,APPROVED,2022-12-16T15:11:42.728000Z,2022-12-16T15:14:32.639000Z,2022-12-16T16:05:05.965000,2022-12-16T15:14:33.129772Z,170,C177C1KX,1074,"English, Spanish",31,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639c8ab0f73cb1e4a02693c4,6149fc2761756b05d279d551,APPROVED,2022-12-16T15:11:47.131000Z,2022-12-16T15:14:40.925000Z,2022-12-16T16:05:06.085000,2022-12-16T15:14:41.328286Z,174,C177C1KX,466,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c8b71b947b527ddcb91db,61582bb3535ca6b95a258b09,APPROVED,2022-12-16T15:15:00.395000Z,2022-12-16T15:16:33.933000Z,2022-12-16T16:05:06.202000,2022-12-16T15:16:34.395167Z,94,C177C1KX,737,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639c8b75856a9ee217ff417e,6046154dcebc390443ecbf1f,APPROVED,2022-12-16T15:15:06.175000Z,2022-12-16T15:16:41.075000Z,2022-12-16T16:05:06.320000,2022-12-16T15:16:41.528380Z,95,C177C1KX,433,English,33,Male,White,Canada,Canada,Canada,English,No,Full-Time
639c8b78d74bbc8dbd1fa8b7,62869bf5c4cc05e7fe88bfac,APPROVED,2022-12-16T15:15:12.679000Z,2022-12-16T15:17:03.184000Z,2022-12-16T16:05:06.431000,2022-12-16T15:17:03.621287Z,111,C177C1KX,59,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639c8b7bb1c00458a736dfae,610ad770c584e3b897e741ae,APPROVED,2022-12-16T15:15:11.540000Z,2022-12-16T15:16:53.552000Z,2022-12-16T16:05:06.548000,2022-12-16T15:16:53.904161Z,103,C177C1KX,332,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639c8b81008330a076ba6908,5e122c6d6887bc8b881c4426,APPROVED,2022-12-16T15:15:20.408000Z,2022-12-16T15:19:21.781000Z,2022-12-16T16:05:06.660000,2022-12-16T15:19:22.251454Z,242,C177C1KX,1396,English,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c8b84856a9ee217ff4185,5f6f8cc1d1db335366cbf037,APPROVED,2022-12-16T15:15:20.508000Z,2022-12-16T15:17:19.042000Z,2022-12-16T16:05:06.783000,2022-12-16T15:17:19.423142Z,119,C177C1KX,778,English,47,Male,Black,Nigeria,Canada,Canada,English,No,Full-Time
639c8b8f3259e28505105085,5f018e821fca9b2dd567fc34,APPROVED,2022-12-16T15:15:52.158000Z,2022-12-16T15:28:07.464000Z,2022-12-16T16:05:00.801000,2022-12-16T15:28:12.497629Z,736,C177C1KX,216,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c8bcc30057dd84303c9d4,60a2cbab9a74ddb09789cfa8,APPROVED,2022-12-16T15:16:30.769000Z,2022-12-16T15:18:10.859000Z,2022-12-16T16:05:06.900000,2022-12-16T15:18:11.378421Z,101,C177C1KX,677,English,40,Male,White,Canada,Canada,Canada,English,No,Full-Time
639c8bced42b48bf0eed451a,5ed8f853923c0941e1238299,APPROVED,2022-12-16T15:16:33.728000Z,2022-12-16T15:25:04.381000Z,2022-12-16T16:05:07.019000,2022-12-16T15:25:04.951106Z,511,C177C1KX,683,English,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
639c8bd371eb7c19cf10ee3a,5d128b2090265e00159ba969,APPROVED,2022-12-16T15:16:38.336000Z,2022-12-16T15:18:39.548000Z,2022-12-16T16:05:07.135000,2022-12-16T15:18:39.951462Z,122,C177C1KX,1434,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c8bf21be06d9ac74b0bc8,6034faf84f3fe87047c6d857,APPROVED,2022-12-16T15:17:13.493000Z,2022-12-16T15:20:02.872000Z,2022-12-16T16:05:00.924000,2022-12-16T15:20:06.639947Z,170,C177C1KX,363,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639c8bf6bfc51a21ebed44f6,601a7c931d236c2b6b9c4eb9,APPROVED,2022-12-16T15:17:16.871000Z,2022-12-16T15:19:43.515000Z,2022-12-16T16:05:01.053000,2022-12-16T15:19:45.971270Z,147,C177C1KX,434,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
639c8c4c5fe3092fb8cb9196,5f0ae85ed1a1d801cf4e8106,APPROVED,2022-12-16T15:18:36.590000Z,2022-12-16T15:21:38.632000Z,2022-12-16T16:05:01.179000,2022-12-16T15:21:39.069389Z,183,C177C1KX,432,"English, Hungarian, Spanish",32,Female,White,Hungary,Hungary,Hungary,English,Yes,Full-Time
639c8d6a4254c614a0ed4508,5f294f24f80f8f014b23c574,APPROVED,2022-12-16T15:23:27.389000Z,2022-12-16T15:25:19.558000Z,2022-12-16T16:05:01.308000,2022-12-16T15:25:20.223783Z,113,C177C1KX,282,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c8d8c7127201a4decbcb8,5adf97d3dee8590001b0681b,APPROVED,2022-12-16T15:23:58.324000Z,2022-12-16T15:26:19.169000Z,2022-12-16T16:05:01.429000,2022-12-16T15:26:19.574927Z,141,C177C1KX,329,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c8d970ff4537fdfbe86c7,5973c56ae703200001ad2b97,APPROVED,2022-12-16T15:24:10.320000Z,2022-12-16T15:27:58.649000Z,2022-12-16T16:05:01.552000,2022-12-16T15:28:01.224807Z,229,C177C1KX,367,English,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c8d9f669e75f722ab358a,5c434051c394d20001611c1c,APPROVED,2022-12-16T15:30:12.209000Z,2022-12-16T15:35:23.244000Z,2022-12-16T16:05:01.675000,2022-12-16T15:35:24.167804Z,312,C177C1KX,754,English,35,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639c8de9b782b1982236df62,60f6d48913b6f6b93d860e01,APPROVED,2022-12-16T15:25:32.800000Z,2022-12-16T15:27:24.903000Z,2022-12-16T16:05:01.808000,2022-12-16T15:27:26.197503Z,113,C177C1KX,292,English,37,Female,White,Canada,Canada,Canada,English,No,Full-Time
639c8deaa83919531b1800b2,60cb50c2bdc488cd99eeb3f0,APPROVED,2022-12-16T15:25:33.289000Z,2022-12-16T15:28:34.185000Z,2022-12-16T16:05:01.941000,2022-12-16T15:28:35.494321Z,181,C177C1KX,272,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
