session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a4fa847bb2c7c12d9d9b31,6152e626c40b41fdc8613dc0,APPROVED,2021-11-29 16:08:12.948000,2021-11-29 16:10:07.374000,114.426,24,66,1,100,2021-11-29 16:15:05.162000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61a4fa8494b533f28a492bd6,5feeb7a0ebe592cf16eb75fc,APPROVED,2021-11-29 16:06:28.617000,2021-11-29 16:07:47.502000,78.885,33,148,4,96,2021-11-29 16:09:01.840000,6BF0ED4F,Korea,Canada,Full-Time,English,Canada,Male,Yes
61a4fab78aaf706bf547d60b,55dc915b50a1f7001190ddb4,APPROVED,2021-11-29 16:07:21.722000,2021-11-29 16:08:48.861000,87.139,40,1981,1,100,2021-11-29 16:15:05.513000,6BF0ED4F,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61a4fabfa51fa6ec7783aae1,5f32890797c5360588a496a2,APPROVED,2021-11-29 16:07:29.762000,2021-11-29 16:09:28.032000,118.27,31,414,1,100,2021-11-29 16:15:05.426000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a4fac8ebfceec891fd3664,600b8be069d46b241b7951da,APPROVED,2021-11-29 16:07:41.635000,2021-11-29 16:09:26.358000,104.723,21,152,0,100,2021-11-29 16:15:05.348000,6BF0ED4F,Trinidad and Tobago,Canada,DATA EXPIRED,English,Trinidad and Tobago,Male,DATA EXPIRED
61a4faeb1fb4873d99f0e3da,5e5312677415bd32e98380f3,APPROVED,2021-11-29 16:08:11.303000,2021-11-29 16:09:58.280000,106.977,21,318,0,100,2021-11-29 16:15:05.249000,6BF0ED4F,Pakistan,Canada,Part-Time,English,Canada,Male,Yes
61a4faed9c04ccf2bf771d8e,60d1a0e2551b5660575cdd64,APPROVED,2021-11-29 16:08:19.323000,2021-11-29 16:13:30.917000,311.594,49,130,1,100,2021-11-29 16:15:05.085000,6BF0ED4F,United Kingdom,Spain,Full-Time,English,United Kingdom,Male,No
61a4faee9298f3eac8e62f7e,5ea043fb4f7275017439d169,APPROVED,2021-11-29 16:08:19.841000,2021-11-29 16:11:19.904000,180.063,75,264,6,97,2021-11-29 16:15:04.995000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a4faf2e937f43f6bd40372,5a3c20a442e5230001171832,RETURNED,2021-11-29 16:08:30.659000,,1782.592934,37,889,15,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4faff7909470f63cc4d03,5c6e86085c64b60001f3830f,APPROVED,2021-11-29 16:08:33.620000,2021-11-29 16:10:17.897000,104.277,36,635,4,99,2021-11-29 16:15:04.917000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a4fb04047f409dc4ca8085,6000a924926c8d18fbe36bfc,APPROVED,2021-11-29 16:08:36.511000,2021-11-29 16:13:46.114000,309.603,39,93,0,100,2021-11-29 16:15:04.840000,6BF0ED4F,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
61a4fb0703eddb4a0e4dc008,56ac18b8f209e0000adabae0,APPROVED,2021-11-29 16:08:44.864000,2021-11-29 16:11:32.135000,167.271,25,43,1,100,2021-11-29 16:15:04.763000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a4fb188def970aacc2aa9e,598783dc23640f00010e593e,APPROVED,2021-11-29 16:08:56.401000,2021-11-29 16:11:32.769000,156.368,38,393,7,97,2021-11-29 16:15:04.687000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
